floor,fee,management_fee,deposit,gratuity,madori,menseki,years_built,floors,walking_time_from_jr_akabane,sold
8,5.9,5000.0,7.3,7.5,1,20.282,17.0,2,13.0,0
8,5.8,5000.0,5.8,5.8,11,18.232,31.0,2,9.0,6
9,5.5,3000.0,5.5,7.5,1,15.252,30.0,3,15.0,6
9,5.7,3000.0,7.3,7.5,11,18.172,30.0,3,15.0,6
8,5.4,5000.0,7.3,7.5,1,19.872,19.0,2,13.0,6
9,5.2,7000.0,7.3,7.5,1,19.872,17.0,3,13.0,6
9,5.8,2000.0,5.8,7.5,1,21.62,34.0,3,17.0,0
8,8.8,2000.0,8.8,7.5,5,38.342,34.0,3,17.0,0
1,6.0,5000.0,6.0,7.5,1,25.262,45.0,2,15.0,6
8,6.0,5000.0,6.0,7.5,1,25.262,45.0,2,15.0,6
1,6.0,1000.0,6.0,6.0,0,24.12,39.0,2,13.0,6
1,5.9,1000.0,5.9,5.9,0,24.12,39.0,2,13.0,6
1,6.0,5000.0,6.0,7.5,1,232.0,37.0,2,11.0,6
1,6.0,5000.0,6.0,7.5,1,22.312,37.0,2,10.0,6
1,6.0,5000.0,7.3,7.5,1,232.0,53.0,2,14.0,6
1,5.7,3000.0,7.3,7.5,1,21.292,8.0,2,13.0,6
8,5.9,3000.0,3.0,3.0,1,21.292,8.0,2,13.0,6
8,5.8,3000.0,3.0,3.0,1,21.092,8.0,2,13.0,6
9,6.0,5000.0,7.3,7.5,1,212.0,33.0,3,18.0,0
9,6.3,5000.0,7.3,7.5,1,212.0,33.0,3,18.0,0
9,6.0,5000.0,6.0,6.0,11,202.0,34.0,4,19.0,6
8,5.5,5000.0,7.3,7.5,1,19.872,20.0,2,13.0,6
1,5.8,2000.0,5.8,7.5,1,19.442,27.0,2,22.0,6
1,5.37,6300.0,7.3,7.5,1,192.0,52.0,2,12.0,6
9,6.0,2000.0,7.3,6.0,1,162.0,32.0,3,16.0,0
9,6.0,5000.0,7.3,6.0,1,162.0,32.0,3,16.0,0
9,6.0,2000.0,6.0,7.5,1,15.842,33.0,3,13.0,0
9,6.0,5000.0,6.0,7.5,1,182.0,33.0,3,13.0,0
10,6.0,5000.0,7.3,7.5,11,16.672,34.0,4,3.0,6
1,5.75,3500.0,7.3,7.5,11,12.442,5.0,2,13.0,6
1,5.75,4000.0,7.3,7.5,11,12.442,5.0,2,13.0,6
1,5.65,3500.0,7.3,7.5,11,12.262,5.0,2,13.0,6
1,5.75,3500.0,7.3,7.5,11,12.262,5.0,2,13.0,6
1,5.8,3000.0,7.3,7.5,1,252.0,17.0,3,13.0,6
8,6.5,3000.0,7.3,7.5,11,302.0,17.0,3,13.0,6
8,6.1,1000.0,7.3,7.5,1,20.212,36.0,2,10.0,0
8,6.0,1000.0,7.3,7.5,1,20.22,36.0,2,10.0,0
1,6.0,1000.0,7.3,7.5,1,20.22,36.0,2,10.0,0
1,6.1,5000.0,6.1,7.5,11,19.82,26.0,2,7.0,6
8,6.5,1000.0,6.5,7.5,11,20.52,26.0,2,7.0,6
8,6.5,2000.0,6.5,7.5,1,19.82,26.0,2,7.0,6
9,5.4,7000.0,7.3,7.5,1,19.872,15.0,3,13.0,0
1,5.6,5000.0,7.3,7.5,11,15.892,5.0,4,13.0,6
1,5.6,5000.0,7.3,7.5,11,16.282,5.0,4,13.0,6
1,6.0,2000.0,6.0,7.5,11,18.52,36.0,4,10.0,0
10,9.3,3000.0,9.3,7.5,5,39.542,36.0,4,10.0,0
8,9.3,3000.0,9.3,7.5,5,39.542,36.0,4,10.0,0
8,6.2,5000.0,6.2,7.5,11,18.32,35.0,3,10.0,6
8,6.2,5000.0,6.2,6.2,11,16.912,32.0,2,14.0,0
8,5.9,3000.0,7.3,7.5,1,22.412,6.0,2,13.0,6
8,6.1,1000.0,6.1,7.5,1,21.422,22.0,2,17.0,6
8,6.2,1000.0,6.2,6.2,1,21.422,22.0,2,17.0,6
8,5.8,4000.0,7.3,7.5,11,12.722,7.0,2,17.0,0
8,5.8,4000.0,7.3,5.8,11,12.722,7.0,2,17.0,0
9,6.3,3000.0,7.3,7.5,1,19.262,39.0,3,16.0,6
1,6.0,3000.0,7.3,7.5,1,21.92,39.0,3,16.0,6
1,6.0,3000.0,7.3,7.5,1,202.0,33.0,3,17.0,6
8,6.0,3000.0,6.0,7.5,1,20.542,28.0,3,23.0,0
9,5.6,7000.0,7.3,5.6,1,19.872,20.0,3,13.0,6
8,5.6,7000.0,7.3,7.5,1,19.872,20.0,3,13.0,6
8,6.0,3000.0,7.3,7.5,11,11.182,6.0,3,13.0,0
8,6.9,4000.0,7.3,7.5,11,14.352,6.0,3,13.0,0
8,5.95,4000.0,7.3,5.95,11,15.12,6.0,2,24.0,6
1,5.95,4000.0,7.3,5.95,11,13.532,6.0,2,8.0,6
1,5.95,4000.0,7.3,5.95,11,13.532,6.0,2,10.0,6
8,6.2,2000.0,7.3,7.5,6,37.32,34.0,2,46.0,6
1,6.0,4000.0,7.3,6.0,11,12.392,7.0,2,10.0,6
8,6.1,4000.0,7.3,6.1,11,12.392,7.0,2,10.0,6
8,6.1,4000.0,7.3,7.5,11,11.412,7.0,2,11.0,6
8,6.1,3500.0,7.3,6.1,11,11.412,7.0,2,11.0,6
8,6.15,3500.0,7.3,6.15,11,11.142,6.0,2,8.0,6
8,6.15,4000.0,7.3,6.15,11,11.142,6.0,2,8.0,6
1,6.05,4000.0,7.3,6.05,11,10.22,6.0,2,8.0,6
8,6.2,3000.0,6.2,7.5,5,40.22,38.0,2,13.0,6
1,6.3,2000.0,6.3,6.3,0,26.082,32.0,2,14.0,6
1,6.2,3000.0,6.2,6.2,1,252.0,15.0,2,40.0,6
9,6.5,5000.0,6.5,7.5,0,252.0,35.0,3,8.0,6
1,6.5,5000.0,7.3,7.5,1,24.452,33.0,3,12.0,0
8,4.7,2000.0,4.7,7.5,11,15.632,12.0,2,14.0,0
1,5.3,1000.0,7.3,7.5,11,19.872,34.0,2,20.0,0
1,5.5,5000.0,5.5,7.5,1,23.52,37.0,3,20.0,0
8,5.3,3000.0,5.3,7.5,1,182.0,37.0,3,20.0,0
8,5.5,5000.0,5.5,7.5,1,182.0,37.0,3,20.0,0
8,5.1,5000.0,7.3,5.1,1,19.872,19.0,2,13.0,0
1,5.4,3000.0,7.3,5.4,11,11.222,8.0,2,12.0,0
8,5.4,5000.0,7.3,7.5,1,26.082,15.0,2,13.0,0
8,5.9,5000.0,7.3,7.5,1,26.082,15.0,2,13.0,0
1,5.4,5000.0,7.3,7.5,1,19.872,22.0,2,13.0,0
1,5.5,5000.0,7.3,5.5,1,19.872,19.0,2,13.0,0
1,5.5,5000.0,7.3,7.5,1,19.872,19.0,2,13.0,0
8,5.5,5000.0,7.3,5.5,1,19.872,17.0,2,13.0,0
1,5.6,4000.0,7.3,7.5,11,12.932,6.0,2,20.0,0
8,5.8,4000.0,7.3,7.5,11,11.632,6.0,2,20.0,0
8,5.7,4000.0,7.3,7.5,11,11.632,6.0,2,20.0,0
1,6.6,1000.0,7.3,7.5,1,20.212,36.0,2,10.0,0
8,6.0,1000.0,7.3,7.5,1,22.232,36.0,2,10.0,0
1,6.0,1000.0,7.3,7.5,1,19.92,36.0,2,10.0,0
9,5.4,7000.0,7.3,5.4,1,19.872,18.0,3,13.0,0
1,5.8,3000.0,7.3,7.5,1,14.012,6.0,3,39.0,0
8,6.2,5000.0,6.2,7.5,11,15.52,24.0,3,6.0,0
1,6.3,5000.0,6.3,7.5,1,17.12,24.0,3,6.0,0
1,6.3,5000.0,6.3,7.5,11,15.52,24.0,3,6.0,0
1,6.3,5000.0,6.3,7.5,11,15.52,24.0,3,8.0,0
8,6.2,5000.0,6.2,7.5,11,15.52,24.0,3,8.0,0
1,6.3,5000.0,6.3,7.5,11,172.0,24.0,3,8.0,0
11,5.8,5000.0,7.3,7.5,1,172.0,34.0,8,13.0,0
12,7.2,5000.0,7.3,7.5,0,28.292,34.0,8,13.0,0
8,5.8,5000.0,7.3,7.5,1,172.0,34.0,8,13.0,0
11,5.8,5000.0,7.3,7.5,1,172.0,34.0,8,12.0,0
12,7.2,5000.0,7.3,7.5,0,28.292,34.0,8,12.0,0
1,6.3,5000.0,7.3,6.3,0,222.0,8.0,2,16.0,0
9,5.6,7000.0,7.3,7.5,1,20.812,14.0,3,13.0,0
8,5.8,7000.0,7.3,7.5,1,20.812,14.0,3,13.0,0
9,5.9,7000.0,7.3,7.5,1,20.812,14.0,3,13.0,0
1,6.0,3000.0,7.3,7.5,11,19.52,6.0,3,13.0,0
1,6.0,3000.0,7.3,7.5,11,19.52,6.0,3,39.0,0
8,5.8,5500.0,7.3,5.8,1,16.82,35.0,2,15.0,0
9,6.1,7000.0,7.3,6.1,1,26.082,13.0,3,13.0,0
9,5.9,5000.0,7.3,7.5,11,20.052,33.0,3,19.0,0
8,6.1,4000.0,7.3,7.5,11,12.212,1.0,2,17.0,0
1,6.2,5000.0,7.3,6.2,1,19.872,17.0,2,13.0,0
11,7.6,10500.0,7.3,7.6,11,18.152,32.0,11,4.0,0
10,7.5,10500.0,7.3,7.5,11,18.152,32.0,11,4.0,0
12,6.5,5000.0,7.3,6.5,11,18.152,32.0,11,4.0,0
5,7.8,5000.0,7.8,7.8,1,20.32,32.0,11,4.0,0
8,6.8,3000.0,6.8,7.5,0,27.322,47.0,2,10.0,0
8,6.6,5000.0,7.3,7.5,1,23.192,29.0,2,12.0,0
1,7.2,5000.0,7.3,7.5,11,18.672,10.0,4,10.0,0
10,7.5,5000.0,7.3,7.5,1,18.892,10.0,4,10.0,0
10,7.6,5000.0,7.3,7.5,1,20.892,10.0,4,10.0,0
1,7.2,10000.0,7.2,7.2,11,18.672,10.0,4,10.0,0
8,6.8,5000.0,6.8,7.5,1,27.262,26.0,7,15.0,0
1,7.0,3000.0,7.0,7.5,1,20.982,21.0,3,8.0,0
8,7.4,3000.0,7.4,7.5,1,232.0,21.0,3,8.0,0
1,6.8,7000.0,7.3,7.5,11,18.422,2.0,4,11.0,0
10,6.9,5000.0,7.3,7.5,1,18.052,2.0,4,11.0,0
9,7.6,5000.0,7.3,7.5,1,18.432,2.0,4,11.0,0
8,7.0,5005.0,7.3,7.5,1,28.42,14.0,6,40.0,0
8,7.0,4900.0,7.3,7.5,1,28.42,14.0,6,40.0,0
11,7.3,4900.0,7.3,7.5,1,28.42,14.0,6,40.0,0
11,7.3,5005.0,7.3,7.5,1,28.42,14.0,6,40.0,0
8,7.0,5500.0,7.3,7.0,1,22.352,14.0,2,17.0,0
1,7.0,5500.0,7.3,7.0,1,22.352,14.0,2,17.0,0
8,7.5,3000.0,7.5,7.5,1,20.422,17.0,2,8.0,0
1,7.4,3000.0,7.4,7.4,1,21.342,17.0,2,8.0,0
8,7.6,3000.0,7.6,7.6,1,19.212,17.0,2,8.0,0
1,6.9,10000.0,7.3,6.9,1,25.52,17.0,6,22.0,0
8,7.4,10000.0,7.3,7.4,1,25.52,17.0,6,22.0,0
11,6.9,10000.0,7.3,6.9,1,25.52,17.0,6,22.0,0
8,7.6,3000.0,7.3,7.5,1,23.592,23.0,2,6.0,0
8,7.7,3000.0,7.7,7.5,1,24.782,15.0,3,12.0,0
8,7.3,7000.0,7.3,7.3,1,21.532,7.0,4,13.0,0
1,7.3,8000.0,7.3,7.5,1,25.772,20.0,3,15.0,0
8,7.6,8000.0,7.6,7.5,1,25.772,20.0,3,15.0,0
1,7.6,8000.0,7.6,7.5,1,25.772,20.0,3,15.0,0
8,7.8,5500.0,7.3,7.5,1,23.652,13.0,2,20.0,0
8,7.8,8000.0,7.8,7.8,1,25.52,19.0,4,6.0,0
8,8.0,10000.0,8.0,7.5,6,38.222,54.0,5,16.0,0
8,8.0,5000.0,8.0,8.0,6,30.922,54.0,5,16.0,0
9,8.5,2000.0,8.5,8.5,5,38.222,54.0,5,16.0,0
1,8.1,5500.0,7.3,8.1,1,22.752,4.0,2,13.0,0
9,8.5,3000.0,8.5,8.5,11,282.0,24.0,3,7.0,0
8,8.5,3000.0,8.5,8.5,11,292.0,24.0,3,7.0,0
9,8.5,3000.0,8.5,7.5,11,282.0,24.0,3,7.0,0
8,8.5,3000.0,8.5,8.5,11,282.0,24.0,3,7.0,0
11,17.15,12000.0,17.15,17.15,7,55.682,3.0,5,17.0,0
8,8.4,5500.0,7.3,8.4,1,19.872,14.0,3,21.0,0
8,8.5,5500.0,7.3,8.5,1,19.872,14.0,3,21.0,0
11,8.5,5000.0,8.5,8.5,7,40.52,45.0,5,15.0,0
11,9.0,5000.0,9.0,9.0,7,40.52,45.0,5,15.0,0
8,8.25,8000.0,8.25,7.5,1,25.572,4.0,8,18.0,0
11,17.0,10000.0,17.0,7.5,7,56.122,4.0,8,18.0,0
12,17.1,10000.0,17.1,7.5,7,55.582,4.0,8,18.0,0
4,8.2,9000.0,7.3,7.5,1,25.982,13.0,10,9.0,0
4,8.2,10000.0,7.3,7.5,1,25.982,13.0,10,9.0,0
4,8.2,9000.0,7.3,7.5,1,25.982,13.0,10,8.0,0
4,8.2,10000.0,7.3,7.5,1,25.982,13.0,10,8.0,0
8,8.3,8000.0,7.3,8.3,1,25.752,5.0,5,23.0,0
1,8.6,5500.0,7.3,8.6,1,20.442,10.0,2,8.0,0
1,8.6,5500.0,7.3,8.6,1,20.382,10.0,2,8.0,0
11,8.7,5000.0,8.7,8.7,1,272.0,17.0,7,6.0,0
11,8.1,12000.0,7.3,8.1,1,25.72,13.0,11,12.0,0
10,9.5,4000.0,7.3,9.5,0,30.812,7.0,4,9.0,0
10,9.5,4400.0,7.3,9.5,0,30.812,7.0,4,9.0,0
11,10.5,7000.0,10.5,7.5,0,36.12,21.0,9,12.0,0
10,14.1,10000.0,14.1,7.5,3,49.212,21.0,9,12.0,0
1,13.4,10000.0,13.4,7.5,5,49.212,21.0,9,12.0,0
8,10.2,7000.0,10.2,7.5,0,36.12,21.0,9,12.0,0
1,10.0,10500.0,7.3,10.0,1,25.52,1.0,5,17.0,0
8,10.2,10500.0,7.3,10.2,1,25.52,1.0,5,17.0,0
1,10.1,10500.0,7.3,10.1,1,25.52,1.0,5,17.0,0
9,12.7,4400.0,12.7,7.5,5,33.382,17.0,3,12.0,0
9,12.9,4400.0,12.9,7.5,5,33.382,17.0,3,12.0,0
8,12.3,4400.0,12.3,7.5,2,32.472,17.0,3,12.0,0
8,12.5,4400.0,12.5,7.5,5,33.382,17.0,3,12.0,0
9,12.7,44000.0,12.7,7.5,5,33.382,17.0,3,12.0,0
9,12.9,44000.0,12.9,7.5,5,33.382,17.0,3,12.0,0
4,12.4,9000.0,7.3,12.4,2,33.42,14.0,10,13.0,0
12,13.5,15000.0,7.3,13.5,5,44.652,6.0,6,8.0,0
13,14.8,11000.0,14.8,22.2,4,60.972,13.0,14,13.0,0
14,14.9,11000.0,14.9,22.35,4,60.972,13.0,14,13.0,0
14,16.0,13000.0,16.0,24.0,7,70.072,13.0,14,13.0,0
1,15.4,5000.0,7.7,7.5,2,41.372,17.0,4,3.0,0
1,15.6,5000.0,7.8,7.5,2,44.872,17.0,4,3.0,0
10,15.9,5000.0,15.9,7.5,2,44.872,17.0,4,3.0,0
10,15.7,5000.0,7.85,7.5,2,41.372,17.0,4,3.0,0
10,15.9,5000.0,7.95,7.5,2,44.872,17.0,4,3.0,0
13,17.0,5000.0,17.0,17.0,9,60.162,27.0,8,9.0,0
15,20.4,12000.0,20.4,20.4,7,55.022,5.0,11,10.0,0
5,25.0,20000.0,50.0,25.0,9,74.82,1.0,12,22.0,0
5,26.0,20000.0,52.0,26.0,9,74.82,1.0,12,22.0,0
1,3.8,3000.0,7.3,7.5,11,172.0,32.0,2,25.0,0
8,4.1,3000.0,7.3,7.5,11,132.0,32.0,2,25.0,0
1,5.2,5000.0,5.2,5.2,1,15.272,33.0,2,14.0,0
1,5.3,5000.0,7.3,7.5,1,19.872,19.0,2,13.0,0
8,5.1,5000.0,7.3,7.5,1,19.872,19.0,2,13.0,0
1,5.2,5000.0,7.3,7.5,1,19.872,19.0,2,13.0,0
8,5.4,5000.0,7.3,7.5,1,19.872,19.0,2,13.0,0
8,5.0,7000.0,7.3,7.5,1,20.812,16.0,3,13.0,0
9,5.5,7000.0,7.3,7.5,1,20.812,16.0,3,13.0,0
8,5.2,7000.0,7.3,7.5,1,19.872,15.0,3,13.0,0
8,5.6,2000.0,5.6,7.5,1,13.862,22.0,2,15.0,0
8,5.2,7000.0,7.3,7.5,1,20.812,16.0,3,13.0,0
8,5.4,7000.0,7.3,7.5,1,20.812,16.0,3,13.0,0
8,5.5,7000.0,7.3,5.5,1,20.812,16.0,3,13.0,0
9,5.5,7000.0,7.3,5.5,1,20.812,16.0,3,13.0,0
1,6.1,3000.0,7.3,7.5,11,22.822,7.0,2,13.0,0
1,6.2,4000.0,7.3,3.1,1,16.12,6.0,2,14.0,0
1,6.2,4000.0,7.3,3.1,11,16.12,6.0,2,14.0,0
8,6.2,4000.0,7.3,7.5,11,11.762,5.0,2,9.0,0
8,6.6,4000.0,7.3,7.5,1,17.692,20.0,2,18.0,0
8,6.6,3500.0,7.3,7.5,1,17.692,20.0,2,18.0,0
8,12.8,3000.0,12.8,12.8,7,53.582,22.0,3,20.0,0
10,7.6,5000.0,7.6,7.6,1,20.622,10.0,4,10.0,0
10,8.4,5000.0,8.4,8.4,1,20.892,10.0,4,10.0,0
10,8.4,5000.0,7.3,8.4,11,18.892,10.0,4,10.0,0
1,6.9,3000.0,7.3,7.5,1,20.612,6.0,3,13.0,0
8,7.4,3000.0,3.7,7.4,1,23.332,10.0,2,14.0,0
4,8.0,10000.0,7.3,8.0,1,21.722,18.0,12,3.0,0
9,7.2,5500.0,7.2,3.6,1,20.282,18.0,12,3.0,0
1,7.5,3000.0,7.3,7.5,1,20.372,17.0,3,20.0,0
9,7.7,3000.0,7.3,7.7,1,21.852,17.0,3,20.0,0
8,7.4,5000.0,7.4,7.5,1,26.222,19.0,5,13.0,0
8,7.6,3000.0,7.3,7.6,1,23.182,8.0,3,13.0,0
9,7.7,5100.0,7.7,7.7,1,22.42,27.0,4,2.0,0
8,7.5,5100.0,7.5,7.5,1,22.42,27.0,4,2.0,0
1,7.05,10000.0,7.3,7.5,1,25.842,8.0,5,13.0,0
9,8.3,5000.0,8.3,8.3,1,22.362,3.0,3,15.0,0
11,10.5,5000.0,10.5,10.5,5,46.52,44.0,6,14.0,0
8,8.0,5000.0,8.0,8.0,6,32.232,44.0,6,14.0,0
13,8.8,10500.0,7.3,8.8,1,25.42,17.0,7,12.0,0
8,8.0,6000.0,8.0,8.0,1,25.482,17.0,7,12.0,0
10,8.4,6000.0,8.4,8.4,1,25.392,17.0,7,12.0,0
12,8.2,7000.0,8.2,7.5,6,36.52,43.0,8,38.0,0
8,7.85,15000.0,7.3,7.85,1,26.222,4.0,5,21.0,0
1,7.6,15000.0,7.3,7.6,1,25.222,4.0,5,21.0,0
10,8.0,15000.0,7.3,8.0,1,25.832,4.0,5,21.0,0
9,8.0,15000.0,7.3,7.5,1,25.832,4.0,5,21.0,0
9,7.6,15000.0,7.3,7.6,1,25.962,9.0,8,20.0,0
1,9.0,5500.0,7.3,7.5,5,49.172,12.0,2,13.0,0
13,9.29,4400.0,18.58,7.5,5,50.332,19.0,12,13.0,0
1,10.0,5000.0,10.0,7.5,8,552.0,39.0,2,8.0,0
8,10.0,5000.0,10.0,10.0,5,40.752,23.0,2,12.0,0
1,10.0,3000.0,7.3,7.5,7,482.0,34.0,3,12.0,0
9,9.5,10500.0,7.3,9.5,1,25.832,8.0,8,18.0,0
12,11.55,4400.0,23.1,7.5,7,64.942,19.0,7,13.0,0
12,10.43,4400.0,20.86,7.5,5,57.392,19.0,7,13.0,0
1,10.64,4400.0,21.28,7.5,7,64.942,19.0,7,13.0,0
8,10.1,10500.0,7.3,10.1,1,26.72,9.0,12,6.0,0
11,10.3,10500.0,7.3,10.3,11,18.242,1.0,5,16.0,0
11,10.3,10500.0,7.3,10.3,11,182.0,1.0,5,16.0,0
4,11.5,8000.0,11.5,7.5,11,32.912,16.0,14,2.0,0
8,10.7,8000.0,10.7,7.5,1,28.472,16.0,14,2.0,0
10,11.0,8000.0,11.0,7.5,11,32.912,16.0,14,2.0,0
11,11.2,8000.0,11.2,7.5,1,28.472,16.0,14,2.0,0
12,11.4,8000.0,11.4,7.5,1,32.42,16.0,14,2.0,0
14,10.8,7000.0,10.8,10.8,2,32.62,25.0,11,2.0,0
14,10.8,10000.0,10.8,10.8,2,32.632,25.0,11,2.0,0
8,11.9,3000.0,11.9,11.9,2,32.772,2.0,3,8.0,0
1,18.0,10000.0,18.0,18.0,8,80.822,31.0,6,13.0,0
1,13.5,10000.0,13.5,13.5,9,53.212,31.0,6,13.0,0
8,13.6,10000.0,13.6,13.6,5,49.882,31.0,6,13.0,0
9,18.5,10000.0,18.5,18.5,8,80.822,31.0,6,13.0,0
9,18.0,5000.0,36.0,18.0,7,822.0,26.0,3,11.0,0
14,17.0,10000.0,17.0,34.0,9,602.0,27.0,10,19.0,0
8,3.0,5000.0,7.3,7.5,1,152.0,53.0,2,15.0,0
1,4.1,2000.0,7.3,7.5,1,14.82,34.0,2,25.0,0
1,4.5,5000.0,4.5,7.5,1,18.472,36.0,3,30.0,0
9,4.5,5000.0,7.3,7.5,11,182.0,40.0,3,13.0,0
9,4.4,2000.0,7.3,7.5,1,12.472,21.0,3,30.0,0
8,4.3,2000.0,7.3,7.5,1,12.262,21.0,3,30.0,0
1,6.0,5000.0,6.0,7.5,1,182.0,53.0,2,8.0,0
1,4.7,5000.0,4.7,7.5,1,182.0,53.0,2,8.0,0
8,4.7,5000.0,4.7,7.5,1,182.0,53.0,2,8.0,0
1,6.0,1000.0,6.0,7.5,1,21.532,53.0,2,8.0,0
1,4.3,4000.0,7.3,7.5,11,11.782,10.0,3,13.0,0
9,4.8,4000.0,7.3,7.5,11,12.082,10.0,3,13.0,0
1,5.0,5000.0,7.3,7.5,11,232.0,42.0,2,12.0,0
1,4.9,5000.0,7.3,7.5,11,232.0,42.0,2,12.0,0
1,5.0,5000.0,7.3,7.5,1,232.0,42.0,2,12.0,0
8,4.9,5000.0,7.3,7.5,11,11.162,35.0,2,10.0,0
8,5.1,5000.0,7.3,7.5,11,12.152,35.0,2,10.0,0
1,5.0,5000.0,5.0,5.0,11,152.0,29.0,2,19.0,0
1,5.0,5000.0,5.0,5.0,1,14.872,32.0,2,15.0,0
1,5.0,2000.0,5.0,5.0,1,152.0,32.0,2,15.0,0
1,5.0,2000.0,5.0,5.0,1,14.872,32.0,2,15.0,0
8,5.0,5000.0,5.0,7.5,11,16.82,31.0,2,15.0,0
8,5.0,2000.0,5.0,5.0,1,13.72,31.0,2,15.0,0
9,4.4,7000.0,7.3,7.5,1,20.812,16.0,3,13.0,0
8,5.2,5000.0,7.3,7.5,1,17.322,56.0,3,15.0,0
8,5.5,3000.0,7.3,7.5,1,202.0,56.0,3,15.0,0
8,5.5,5000.0,7.3,7.5,1,192.0,56.0,3,15.0,0
8,5.2,3000.0,7.3,7.5,1,182.0,56.0,3,15.0,0
9,5.2,5000.0,5.2,7.5,11,172.0,37.0,3,14.0,0
1,5.0,3000.0,5.0,5.0,11,13.62,20.0,2,13.0,0
8,5.2,3000.0,5.2,5.2,1,13.62,20.0,2,13.0,0
1,4.9,3000.0,4.9,4.9,11,142.0,20.0,2,13.0,0
1,4.98,3000.0,7.3,7.5,11,11.372,7.0,2,10.0,0
8,5.3,5000.0,7.3,5.3,1,27.42,45.0,2,13.0,0
8,5.5,5000.0,7.3,7.5,11,182.0,31.0,2,15.0,0
1,5.0,3000.0,5.0,7.5,1,18.332,28.0,2,13.0,0
8,5.3,5000.0,5.3,7.5,1,15.752,29.0,2,16.0,0
1,5.3,5000.0,5.3,5.3,11,14.712,29.0,2,16.0,0
8,5.3,5000.0,5.3,5.3,11,14.712,29.0,2,16.0,0
8,5.5,5000.0,5.5,7.5,1,172.0,29.0,2,16.0,0
1,5.6,5000.0,5.6,7.5,11,172.0,29.0,2,16.0,0
1,5.7,5000.0,5.7,7.5,11,14.712,29.0,2,16.0,0
10,5.0,3000.0,5.0,7.5,1,16.462,33.0,5,13.0,0
11,5.1,2000.0,5.1,7.5,1,13.972,36.0,5,4.0,0
1,5.2,2000.0,7.3,7.5,1,22.972,38.0,2,13.0,0
1,4.9,5000.0,7.3,4.9,1,19.872,16.0,2,13.0,0
1,5.0,5000.0,7.3,5.0,1,19.872,16.0,2,13.0,0
8,4.7,7000.0,7.3,4.7,1,19.872,20.0,3,13.0,0
8,5.0,7000.0,7.3,5.0,1,19.872,20.0,3,13.0,0
9,5.1,7000.0,7.3,5.1,1,19.872,20.0,3,13.0,0
8,5.0,5000.0,7.3,7.5,1,20.282,25.0,2,13.0,0
8,5.0,5000.0,5.0,7.5,1,202.0,27.0,2,16.0,0
8,5.0,5000.0,7.3,7.5,1,202.0,27.0,2,19.0,0
11,5.5,5000.0,7.3,7.5,11,17.612,36.0,5,12.0,0
8,5.7,5000.0,5.7,7.5,11,16.022,36.0,5,12.0,0
8,5.1,5000.0,7.3,5.1,1,20.282,20.0,2,13.0,0
8,5.5,3500.0,5.5,7.5,1,20.252,26.0,2,13.0,0
1,5.3,3500.0,5.3,7.5,1,20.252,26.0,2,13.0,0
9,5.1,5500.0,7.3,7.5,11,17.432,32.0,4,14.0,0
10,4.8,10000.0,4.8,7.5,11,17.162,32.0,4,14.0,0
9,5.7,5000.0,7.3,7.5,11,22.822,36.0,4,10.0,0
9,5.7,5000.0,7.3,7.5,1,22.822,36.0,4,10.0,0
8,6.0,5000.0,7.3,7.5,1,232.0,34.0,2,14.0,0
8,5.8,5000.0,7.3,7.5,1,232.0,34.0,2,14.0,0
8,6.8,5000.0,7.3,7.5,1,232.0,34.0,2,14.0,0
8,7.0,5000.0,7.3,7.5,1,23.372,34.0,2,14.0,0
8,5.6,2000.0,7.3,7.5,1,17.352,43.0,2,19.0,0
1,5.9,5000.0,5.9,7.5,1,18.52,33.0,2,20.0,0
8,5.7,3000.0,2.85,5.7,11,272.0,16.0,3,13.0,0
8,6.0,5000.0,6.0,7.5,1,20.952,33.0,3,10.0,0
8,6.5,5000.0,6.5,7.5,1,20.952,33.0,3,10.0,0
1,5.7,3000.0,7.3,7.5,1,21.292,8.0,2,13.0,0
1,5.3,7000.0,7.3,5.3,1,20.812,16.0,3,13.0,0
8,5.5,5000.0,7.3,7.5,1,20.282,19.0,2,13.0,0
8,5.7,3000.0,5.7,5.7,11,17.782,33.0,2,18.0,0
1,6.0,5000.0,7.3,7.5,1,192.0,20.0,2,10.0,0
11,5.3,7000.0,5.3,5.3,11,17.342,33.0,7,19.0,0
1,5.6,4000.0,7.3,5.6,11,12.722,7.0,2,18.0,0
8,5.8,4000.0,7.3,5.8,11,12.722,7.0,2,18.0,0
1,5.6,4000.0,7.3,5.6,11,12.722,7.0,2,17.0,0
1,5.65,4000.0,7.3,5.65,11,12.322,4.0,2,15.0,0
1,5.8,3000.0,5.8,7.5,1,212.0,29.0,2,30.0,0
8,6.5,1000.0,6.5,7.5,11,20.52,26.0,2,8.0,0
1,6.1,5000.0,6.1,7.5,11,19.82,26.0,2,8.0,0
8,6.2,5000.0,6.2,7.5,11,202.0,26.0,2,8.0,0
8,6.5,5000.0,6.5,7.5,11,19.82,26.0,2,8.0,0
8,6.5,2000.0,6.5,7.5,11,19.82,26.0,2,8.0,0
8,5.4,7000.0,7.3,7.5,1,19.872,16.0,3,13.0,0
1,5.5,7000.0,7.3,7.5,1,19.872,16.0,3,13.0,0
8,5.8,7000.0,7.3,7.5,1,19.872,16.0,3,13.0,0
8,6.1,1000.0,6.1,7.5,1,21.422,22.0,2,16.0,0
8,6.2,1000.0,6.2,6.2,1,21.422,22.0,2,16.0,0
